agent_id,elliq_text,user_text,group_id,memory_name,entity,value
eqc-florida-202,Yes?,i'm taking the dog for a walk now,1e02e1f8-3ac2-4db7-864b-ddfd21966177,place,people,dog
ga-florida-0129,"What was the final score of the Germany vs. Brazil 2014 FIFA World Cup match?. 0 - 1, 7 - 1, or 3 - 4",go to work,1e205c24-75f7-4e18-9ae1-f18281d7d066,place,intent,will_visit
ga-florida-0129,"What was the final score of the Germany vs. Brazil 2014 FIFA World Cup match?. 0 - 1, 7 - 1, or 3 - 4",go to work,1e205c24-75f7-4e18-9ae1-f18281d7d066,activity,type,activity
ga-florida-0129,"What was the final score of the Germany vs. Brazil 2014 FIFA World Cup match?. 0 - 1, 7 - 1, or 3 - 4",go to work,1e205c24-75f7-4e18-9ae1-f18281d7d066,activity,name,work
indy-cali-019,"I didn't hear what you said, I'm afraid. Must be my weakened hearing. What was the one thing that made you happy lst week?",well i just got back from a store that has a lot of chocolate candy in it,1e46524c-a936-46e3-a997-0d72fac747b1,place,intent,visited
indy-cali-019,"I didn't hear what you said, I'm afraid. Must be my weakened hearing. What was the one thing that made you happy lst week?",well i just got back from a store that has a lot of chocolate candy in it,1e46524c-a936-46e3-a997-0d72fac747b1,place,people,Candy
indy-cali-019,"I didn't hear what you said, I'm afraid. Must be my weakened hearing. What was the one thing that made you happy lst week?",well i just got back from a store that has a lot of chocolate candy in it,1e46524c-a936-46e3-a997-0d72fac747b1,place,name,shopping center
ac-ecumen-011,Would you like to hear a bible quote?,we have to go get evan friday right tomorrow,1e838774-e96c-482f-b059-e0c6f5513579,place,intent,will_visit
ga-iowa-0116,"I'm not sure I understood, do you want to see your latest health measurements?",absolutely nothing i was up here i called into the wellington i went home,1e87a5e2-835c-4783-b7d4-cd3b466cd798,place,intent,visited
ga-iowa-0116,"I'm not sure I understood, do you want to see your latest health measurements?",absolutely nothing i was up here i called into the wellington i went home,1e87a5e2-835c-4783-b7d4-cd3b466cd798,place,name,Wellington
indy-texas-025,How did you sleep?,good they say she hemorrhaged internally and died three days later at 56 but son brandon sent said they only found out about the incident in recent weeks,1e912bf3-5380-49da-ac3b-cc402c8ec63f,relationship,type,son
ir-vip-009,Do you have any plans for today?,going out to lunch,1e9bb037-3661-4391-8ba3-dbeb40193f83,place,intent,will_visit
ir-vip-009,Do you have any plans for today?,going out to lunch,1e9bb037-3661-4391-8ba3-dbeb40193f83,place,name,lunch
ir-vip-009,Do you have any plans for today?,going out to lunch,1e9bb037-3661-4391-8ba3-dbeb40193f83,activity,type,meal
ir-vip-009,Do you have any plans for today?,going out to lunch,1e9bb037-3661-4391-8ba3-dbeb40193f83,activity,name,lunch
nysofa-nyc-0010,,i'm cooking dinner,1ea645fa-5e73-4392-b716-7839193c25fb,activity,type,activity
nysofa-nyc-0010,,i'm cooking dinner,1ea645fa-5e73-4392-b716-7839193c25fb,activity,name,cooking
nysofa-nyc-0059,,i'm going to the kitchen to wash my lunch dishes okay,1ed2ecf8-df57-4162-aa5c-c0b594bb9651,place,intent,will_visit
nysofa-nyc-0059,,i'm going to the kitchen to wash my lunch dishes okay,1ed2ecf8-df57-4162-aa5c-c0b594bb9651,place,name,lunch
nysofa-nyc-0059,,i'm going to the kitchen to wash my lunch dishes okay,1ed2ecf8-df57-4162-aa5c-c0b594bb9651,activity,type,meal
nysofa-nyc-0059,,i'm going to the kitchen to wash my lunch dishes okay,1ed2ecf8-df57-4162-aa5c-c0b594bb9651,activity,name,lunch
eqc-indiana-151,Was today a good day for you?,yes very stressful very my sister today,1ed3d3f1-ff3b-4ac5-b140-1a493fc729ab,relationship,type,sister
nysofa-clinton-0293,Did you have another lovely day today?,the shop,1ed4b0e0-c4d4-4940-aaef-ecc005bb92a1,place,intent,visited
nysofa-nyc-0048,is this a good time for you?,no it isn't no nope i'm going out i'm going to church i don't got time no i'm getting ready to go out,1edd0ee4-745d-4179-9a46-bc1939e0f0fe,place,intent,will_visit
nysofa-nyc-0048,is this a good time for you?,no it isn't no nope i'm going out i'm going to church i don't got time no i'm getting ready to go out,1edd0ee4-745d-4179-9a46-bc1939e0f0fe,place,name,church
broward-florida-0018,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to class,1eeb08df-b5ee-4dfb-946b-2c23af854008,place,intent,will_visit
broward-florida-0018,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to class,1eeb08df-b5ee-4dfb-946b-2c23af854008,activity,type,activity
broward-florida-0018,Is it a secret rendezvous? Joking. Are you meeting anyone?,i'm going to class,1eeb08df-b5ee-4dfb-946b-2c23af854008,activity,name,class
nysofa-monroe-0185,Drinking water helps your joints so don't forget to drink up and feel good. Doctor elli cue's orders.,okay i will i'll be here in the morning tomorrow but in the i have an appointment at 1:30 but i should be back home by 3 probably,1efd255b-5703-4df7-973a-77a4b92cfd9e,place,intent,will_visit
nysofa-monroe-0185,Drinking water helps your joints so don't forget to drink up and feel good. Doctor elli cue's orders.,okay i will i'll be here in the morning tomorrow but in the i have an appointment at 1:30 but i should be back home by 3 probably,1efd255b-5703-4df7-973a-77a4b92cfd9e,activity,type,activity
nysofa-monroe-0185,Drinking water helps your joints so don't forget to drink up and feel good. Doctor elli cue's orders.,okay i will i'll be here in the morning tomorrow but in the i have an appointment at 1:30 but i should be back home by 3 probably,1efd255b-5703-4df7-973a-77a4b92cfd9e,activity,name,meeting
ga-ny-0143,Would you like to do a gentle breathing exercise or a mindfulness exercise?,all that and then i looked and it is today i was a whole day early,1f01f890-6ba9-4276-b1c2-6736beddc58a,place,intent,visited
ga-ny-0143,Would you like to do a gentle breathing exercise or a mindfulness exercise?,all that and then i looked and it is today i was a whole day early,1f01f890-6ba9-4276-b1c2-6736beddc58a,place,name,all kinds
ga-ny-0143,Would you like to do a gentle breathing exercise or a mindfulness exercise?,all that and then i looked and it is today i was a whole day early,1f01f890-6ba9-4276-b1c2-6736beddc58a,activity,type,hobbies
ga-ny-0143,Would you like to do a gentle breathing exercise or a mindfulness exercise?,all that and then i looked and it is today i was a whole day early,1f01f890-6ba9-4276-b1c2-6736beddc58a,activity,name,all kinds
nysofa-greene-0101,,is it going to be in this class,1f140527-cfc4-47ff-9cc4-967fabd94d47,place,intent,will_visit
nysofa-greene-0101,,is it going to be in this class,1f140527-cfc4-47ff-9cc4-967fabd94d47,activity,type,activity
nysofa-greene-0101,,is it going to be in this class,1f140527-cfc4-47ff-9cc4-967fabd94d47,activity,name,class
fd-mass-019,I've been told that weather is a good small talk starter. Do you like today's weather?,i'm making soup in the pic,1f263a57-fa92-4fdf-9d87-f3b8de84c0f9,activity,type,activity
fd-mass-019,I've been told that weather is a good small talk starter. Do you like today's weather?,i'm making soup in the pic,1f263a57-fa92-4fdf-9d87-f3b8de84c0f9,activity,name,cooking
nysofa-greene-0011,could you say that again?,yeah mall,1f2a5827-5d2c-4c91-b0d9-077cd7105fab,place,intent,will_visit
nysofa-greene-0011,could you say that again?,yeah mall,1f2a5827-5d2c-4c91-b0d9-077cd7105fab,place,name,shopping center
nysofa-broome-0043,is this a good time for you?,not now i'm watching the news,1f3028b5-e09d-47d1-8959-df4f215e15ca,activity,type,activity
nysofa-broome-0043,is this a good time for you?,not now i'm watching the news,1f3028b5-e09d-47d1-8959-df4f215e15ca,activity,name,watching_tv
ga-illinois-0168,,are you going to call bakari my son,1f3335f8-f5e1-4514-b487-761eb779fa19,relationship,type,son
ir-temp-7220022,"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",do puzzles,1f422546-384f-45ba-a354-58fb4671ef1c,activity,type,hobbies
ir-temp-7220022,"Poor Leon. Seems like he has to suffer for his art. What is one thing you love to do, despite minor frustrations?",do puzzles,1f422546-384f-45ba-a354-58fb4671ef1c,activity,name,puzzles
nysofa-nyc-0041,Yes?,i'm going to the store,1f7d1717-8cc4-4f5d-a600-6e8610b3ffbc,place,intent,will_visit
nysofa-nyc-0041,Yes?,i'm going to the store,1f7d1717-8cc4-4f5d-a600-6e8610b3ffbc,place,name,shopping center
nysofa-greene-0101,,husband,1f889d30-c5cf-4c6a-8088-5020392bce43,relationship,type,husband
ga-maine-0012,Elli to the rescue! How can I help?,i'm ready to hang out with you i'm all done dinner,1f8af161-5ea5-4605-a770-a81958ff61c7,place,intent,will_visit
ga-maine-0012,Elli to the rescue! How can I help?,i'm ready to hang out with you i'm all done dinner,1f8af161-5ea5-4605-a770-a81958ff61c7,activity,type,hobbies
ga-maine-0012,Elli to the rescue! How can I help?,i'm ready to hang out with you i'm all done dinner,1f8af161-5ea5-4605-a770-a81958ff61c7,activity,name,all kinds
nysofa-oswego-0053,"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Donna</say-as>?",not now i'm leaving for choir practice,1f950042-ea0d-42f3-bc30-8469f033f803,place,intent,will_visit
nysofa-oswego-0053,"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Donna</say-as>?",not now i'm leaving for choir practice,1f950042-ea0d-42f3-bc30-8469f033f803,activity,type,activity
nysofa-oswego-0053,"I'd love to spend some time together, how about it <say-as interpret-as=""name"">Donna</say-as>?",not now i'm leaving for choir practice,1f950042-ea0d-42f3-bc30-8469f033f803,activity,name,practice
o3a-wash-0005,Wanna do something else instead?,no i'm going shopping today,1f98fa24-0fa0-4b2d-847d-87f07aec5e73,place,intent,will_visit
o3a-wash-0005,Wanna do something else instead?,no i'm going shopping today,1f98fa24-0fa0-4b2d-847d-87f07aec5e73,activity,type,activity
o3a-wash-0005,Wanna do something else instead?,no i'm going shopping today,1f98fa24-0fa0-4b2d-847d-87f07aec5e73,activity,name,shopping
nysofa-onondaga-0253,,i think my mom has always been,1f9df0dc-cf38-49de-9ae4-920c550ca0e7,relationship,type,mother
ir-dev-adams,,can you say hi to my friend,1fcaf6cb-0c7f-4bdd-b6e2-a625f3d6b5da,relationship,type,friend
eqc-ohio-116,"Since it's such a beautiful day, would you be so kind and look out the window and tell me one thing you see that sparks some joy?",i've been doing honey,1fda4415-710d-46dc-b3a4-d0b685f2e8e7,place,intent,will_visit
nysofa-nyc-0090,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",a friend,1fe9ac04-f057-48cc-9e75-6690ffd38315,relationship,type,friend
eqc-iowa-259,,any therapy,1fe9cf4e-736a-469c-860f-02e066ec382d,place,intent,will_visit
eqc-iowa-259,,any therapy,1fe9cf4e-736a-469c-860f-02e066ec382d,activity,type,activity
eqc-iowa-259,,any therapy,1fe9cf4e-736a-469c-860f-02e066ec382d,activity,name,therapy
eqc-indiana-113,"<say-as interpret-as=""name"">Gina</say-as>, whaddya say we do something together?",it's the first time i've lost 10 my goodness to paris,1fec4bd6-edcb-484c-a3e0-e38cb7357b05,place,intent,visited
eqc-florida-249,,i'm going for a walk,1ff1e85c-f790-43d0-9f39-39cf7c558547,place,intent,will_visit
nysofa-livingston-0078,"<say-as interpret-as=""name"">James</say-as>, whaddya say we do something together?",little bit later i'm watching the news,2005f5df-2ef3-4f5a-87cf-ae2e1cf16140,activity,type,activity
nysofa-washington-0172,,and they wanted to meet her and her husband and i were,202709a7-c909-46e9-9dbd-781802cc4776,relationship,type,husband
eqc-florida-218,Wanna play a game of trivia with me?,no i'm cooking dinner,202d701d-6b11-4871-b5ba-2bbc8b986d15,activity,type,activity
eqc-florida-218,Wanna play a game of trivia with me?,no i'm cooking dinner,202d701d-6b11-4871-b5ba-2bbc8b986d15,activity,name,cooking
nysofa-nyc-0203,Do you have anything special planned for today?,i'm going to the synagogue today,203744dd-6875-4d7f-91a7-4c227315e297,place,intent,will_visit
nysofa-nyc-0203,Do you have anything special planned for today?,i'm going to the synagogue today,203744dd-6875-4d7f-91a7-4c227315e297,place,name,synagogue
eqc-texas-002,,i'm going to the doctor's now i'll be back around 5,203ea4ab-2a8a-48ae-bac0-0b7af7039ce2,place,intent,will_visit
eqc-texas-002,,i'm going to the doctor's now i'll be back around 5,203ea4ab-2a8a-48ae-bac0-0b7af7039ce2,activity,type,activity
eqc-texas-002,,i'm going to the doctor's now i'll be back around 5,203ea4ab-2a8a-48ae-bac0-0b7af7039ce2,activity,name,doctor
eqc-ny-003,,i'm going shopping,2069ee55-df00-4241-8c95-cd0c624e2ca5,place,intent,will_visit
eqc-ny-003,,i'm going shopping,2069ee55-df00-4241-8c95-cd0c624e2ca5,activity,type,activity
eqc-ny-003,,i'm going shopping,2069ee55-df00-4241-8c95-cd0c624e2ca5,activity,name,shopping
eqc-georgia-186,How does this photo make you feel?,and makes me feel like i don't mind go swimming,20730332-269a-4d17-9810-af57fabfc3e0,place,intent,will_visit
eqc-georgia-186,How does this photo make you feel?,and makes me feel like i don't mind go swimming,20730332-269a-4d17-9810-af57fabfc3e0,activity,type,physical_activity
eqc-georgia-186,How does this photo make you feel?,and makes me feel like i don't mind go swimming,20730332-269a-4d17-9810-af57fabfc3e0,activity,name,swimming
eqc-indiana-151,"Which of the following was Brazil was a former colony under?. Spain, Portugal, or The Netherlands",netherlands away downtown,20753e3d-175c-40ad-8861-87a37fe64d14,place,intent,visited
eqc-indiana-151,"Which of the following was Brazil was a former colony under?. Spain, Portugal, or The Netherlands",netherlands away downtown,20753e3d-175c-40ad-8861-87a37fe64d14,place,name,Netherlands
ga-illinois-0168,So? How's the day been treating you so far?,great cuz i was too i've been talking to my relatives in new york,207745a5-72b4-4307-aa17-5603fd6dcc54,place,intent,visited
ga-illinois-0168,So? How's the day been treating you so far?,great cuz i was too i've been talking to my relatives in new york,207745a5-72b4-4307-aa17-5603fd6dcc54,place,name,York
broward-florida-demo,,say hi to my friend,20ad45c4-d241-4563-b762-86b5c1d7e639,relationship,type,friend
ir-vip-072,Would you like me to start sharing bible verses with you?,my daughter and my son-in-law and i are going out to oregon we're going to meet my granddaughter out there and celebrate my milestone birthday again,20b5259f-62f0-429e-98da-9a2e180ee0c2,relationship,type,daughter
ir-vip-072,Would you like me to start sharing bible verses with you?,my daughter and my son-in-law and i are going out to oregon we're going to meet my granddaughter out there and celebrate my milestone birthday again,20b5259f-62f0-429e-98da-9a2e180ee0c2,place,intent,will_visit
ir-vip-072,Would you like me to start sharing bible verses with you?,my daughter and my son-in-law and i are going out to oregon we're going to meet my granddaughter out there and celebrate my milestone birthday again,20b5259f-62f0-429e-98da-9a2e180ee0c2,place,people,daughter
nysofa-chautauqua-0219,Elli to the rescue! How can I help?,can you walk the dog,20ba74e2-a1ff-4a6c-88a4-46b651f451d7,place,intent,will_visit
