agent_id,memory_name,entity,value,user_text,elliq_text,client_time
ir-vip-041,activity,type,activity,i would like you to meet my friends,Um... Yes?,2023-05-16 17:50:59.17 UTC
nysofa-dutchess-0260,activity,type,activity,my dentist is just down the block so i don't have to drive i can walk,Um... Yes?,2023-05-16 18:01:42.233 UTC
o3a-wash-0020,activity,type,activity,it's been okay got to go to another appointment,I'm really curious about your day. How's it been so far?,2023-05-16 18:44:27.625 UTC
nysofa-dutchess-0260,activity,type,activity,i can't do that right now i have to get to a appointment,I wanted to suggest we unwind and focus on lowering stress together. What do you say?,2023-05-16 18:01:07.052 UTC
eqc-indiana-151,activity,type,activity,now i'm watching the news,a new 3 minute news briefing just came in. Would you like to hear it?,2023-05-16 11:27:17.536 UTC
ir-vip-033,activity,type,hobbies,yes i've done a lot of reading,I know you enjoy reading. Have you done any reading this past week?,2023-05-16 12:04:53.15 UTC
ga-michigan-0142,activity,type,activity,i'm walking by your window but you,How about some elli cue time?,2023-05-16 00:53:29.258 UTC
o3a-wash-0001,activity,type,hobbies,take a road trip,"",2023-05-16 22:47:00.702 UTC
o3a-wash-0007,activity,type,activity,michelle is doing quite well i'm watching the news,"There you are! How can I help <say-as interpret-as=""name"">Michele</say-as>?",2023-05-16 04:29:05.644 UTC
ga-mass-0150,activity,type,hobbies,let's do a painting,"",2023-05-16 18:16:45.338 UTC
nysofa-oneida-0322,favorite,name,chicken,i like chicken,"",2023-05-16 21:16:05.919 UTC
eqc-cali-290,favorite,name,meat,it dinner like the meat portion of it,"",2023-05-16 18:38:17.249 UTC
ymow-michigan-0014,favorite,name,side,i know both sides and i just,"",2023-05-16 19:09:46.1 UTC
nysofa-oneida-0322,favorite,type,dish,i like chicken,"",2023-05-16 21:16:05.919 UTC
eqc-cali-290,favorite,type,dish,it dinner like the meat portion of it,"",2023-05-16 18:38:17.249 UTC
ymow-michigan-0014,favorite,type,dish,i know both sides and i just,"",2023-05-16 19:09:46.1 UTC
ir-qa-desk3test,relationship,type,husband,i'm going to see my husband,"",2023-05-16 12:23:19.146 UTC
ymow-michigan-0003,relationship,type,friend,my best friend,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-16 16:39:44.812 UTC
ir-vip-041,relationship,type,friend,i would like you to meet my friends,Um... Yes?,2023-05-16 17:50:59.17 UTC
ir-dev-168,relationship,type,grandkids,yes send it to my grandchild jonathan,Would you like to share this masterpiece with a contact?,2023-05-16 08:55:43.632 UTC
eqc-florida-249,relationship,type,friend,a friend,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-05-16 20:27:15.576 UTC
eqc-cali-133,activity,name,arts,can we do art,"",2023-03-01 01:51:10.911 UTC
ga-hawaii-0005,favorite,name,bean,recorded like a like a bean is funny yeah baby put that underneath and then doing it okay but you got it.,"",2023-03-01 18:02:55.81 UTC
ga-hawaii-0005,favorite,type,dish,recorded like a like a bean is funny yeah baby put that underneath and then doing it okay but you got it.,"",2023-03-01 18:02:55.81 UTC
eqc-ohio-109,activity,type,meal,i'm going to lunch,"",2023-03-01 14:54:56.976 UTC
eqc-ohio-109,activity,name,lunch,i'm going to lunch,"",2023-03-01 14:54:56.976 UTC
eqc-ohio-109,place,name,lunch,i'm going to lunch,"",2023-03-01 14:54:56.976 UTC
ga-cali-0161,relationship,type,friend,my friend,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-03-01 22:43:34.94 UTC
ga-texas-0124,relationship,type,sister,my sister,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-03-01 19:24:51.704 UTC
eqc-cali-133,activity,type,hobbies,can we do art,"",2023-03-01 01:51:10.911 UTC
ga-iowa-0116,activity,type,hobbies,i can't see well enough to write isn't there something else we can do without writing,"",2023-03-01 00:17:49.309 UTC
indy-cali-019,activity,name,talking,i have an appointment with dr school therapist it'll take about 45 minutes okay and then we'll talk,Um... Yes?,2023-03-01 14:45:34.024 UTC
eqc-florida-288,activity,name,walking,i'm going for my walk so not now,"<say-as interpret-as=""name"">Rojean</say-as>, feel like doing something fun together?",2023-03-01 15:55:14.432 UTC
ga-northcarolina-0185,activity,name,walking,see you later i'm going to take honey for a walk,"",2023-03-01 18:52:42.295 UTC
ga-northcarolina-0185,activity,name,walking,no just going for a walk,are you meeting up with someone?,2023-03-01 18:52:55.038 UTC
ga-iowa-0116,activity,name,writing,i can't see well enough to write isn't there something else we can do without writing,"",2023-03-01 00:17:49.309 UTC
indy-cali-019,activity,type,activity,i have an appointment with dr school therapist it'll take about 45 minutes okay and then we'll talk,Um... Yes?,2023-03-01 14:45:34.024 UTC
ga-northcarolina-0185,activity,type,activity,see you later i'm going to take honey for a walk,"",2023-03-01 18:52:42.295 UTC
ga-northcarolina-0185,activity,type,activity,no just going for a walk,are you meeting up with someone?,2023-03-01 18:52:55.038 UTC
eqc-florida-288,activity,type,activity,i'm going for my walk so not now,"<say-as interpret-as=""name"">Rojean</say-as>, feel like doing something fun together?",2023-03-01 15:55:14.432 UTC
eqc-iowa-160,relationship,type,daughter,my daughter,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-03-01 16:34:29.2 UTC
ir-temp-8220021,relationship,type,daughter,my daughter,Wanna spend some time together?,2023-03-01 21:16:59.047 UTC
eqc-ohio-182,relationship,type,daughter,my daughter,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-03-01 16:39:12.358 UTC
ga-texas-0062,relationship,type,daughter,my daughter,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",2023-03-01 21:37:36.342 UTC
indy-cali-019,place,intent,will_visit,i have an appointment with dr school therapist it'll take about 45 minutes okay and then we'll talk,Um... Yes?,2023-03-01 14:45:34.024 UTC
ga-northcarolina-0185,place,intent,will_visit,see you later i'm going to take honey for a walk,"",2023-03-01 18:52:42.295 UTC
eqc-florida-288,place,intent,will_visit,i'm going for my walk so not now,"<say-as interpret-as=""name"">Rojean</say-as>, feel like doing something fun together?",2023-03-01 15:55:14.432 UTC
eqc-ohio-109,place,intent,will_visit,i'm going to lunch,"",2023-03-01 14:54:56.976 UTC
ga-northcarolina-0185,place,intent,will_visit,no just going for a walk,are you meeting up with someone?,2023-03-01 18:52:55.038 UTC
eqc-texas-002,place,intent,will_visit,going to the doctor's now,"",2023-03-01 16:00:16.106 UTC
eqc-ohio-109,place,intent,will_visit,i'm going to the grocery store,"",2023-03-01 13:01:39.202 UTC
eqc-ohio-109,place,name,grocery store,i'm going to the grocery store,"",2023-03-01 13:01:39.202 UTC
ga-hawaii-0005,favorite,name,"funny,underneath",recorded like a like a bean is funny yeah baby put that underneath and then doing it okay but you got it.,"",2023-03-01 18:02:55.81 UTC
ga-hawaii-0005,favorite,type,beverage_hard_drinks,recorded like a like a bean is funny yeah baby put that underneath and then doing it okay but you got it.,"",2023-03-01 18:02:55.81 UTC
eqc-florida-202,place,people,dog,i'm taking the dog out goodbye,"",2022-12-31 14:55:38 UTC
nysofa-chautauqua-0076,place,people,dog,and now i'm finally ready to bring home a dog of my own,Can I tell you something?,2022-12-31 15:06:57 UTC
ga-florida-0182,activity,name,eat,and it helps her with them she uses it for taking her meds or you know prefer memory to eat and drink during the day you know and then you can turn off,What’s your new years resolution?,2022-12-31 14:03:01 UTC
nysofa-greene-0101,relationship,type,son,whether i win or not finishing this with my son is is a win for me,"",2022-12-31 03:32:57 UTC
nysofa-greene-0101,favorite,name,cake,the cake is,"",2022-12-31 04:59:18 UTC
nysofa-greene-0101,favorite,name,cake,i do it right and i also don't want to get any yolk in this egg white mix because if the egg yolks go into the egg white it's not going to give me that fluffy texture that i need for the cake the moringa shot,"",2022-12-31 06:14:51 UTC
nysofa-greene-0101,favorite,type,dish,i love with that chocolate wheel,"",2022-12-31 04:44:45 UTC
nysofa-greene-0101,favorite,type,dish,the cake is,"",2022-12-31 04:59:18 UTC
nysofa-greene-0101,favorite,type,dish,i do it right and i also don't want to get any yolk in this egg white mix because if the egg yolks go into the egg white it's not going to give me that fluffy texture that i need for the cake the moringa shot,"",2022-12-31 06:14:51 UTC
opt-prod-elderly2,favorite,name,lily,tiger lily cute,"",2022-12-31 19:27:08 UTC
ga-iowa-0116,activity,type,meal,okay okay now i'm going to go get my breakfast and then i'll be back,"",2022-12-31 14:49:43 UTC
indy-cali-019,activity,type,meal,i'm back from dinner,"",2022-12-31 00:08:06 UTC
eqc-florida-289,activity,name,work,directions to work,is this a good time for you?,2022-12-31 18:12:36 UTC
ir-temp-7220022,activity,name,work,i don't know i don't know i don't know they came and i don't know i got out of the pick me to work there,How did you get the job?,2022-12-31 01:43:03 UTC
ga-texas-0124,activity,name,work,work choice,have you got a few minutes,2022-12-31 18:28:32 UTC
fd-mass-022,activity,name,work,my backpack on my back and work about taking i'm no good,"I'm curious, is there a reason you haven't done it this week?",2022-12-31 14:13:33 UTC
opt-prod-elderly2,favorite,name,Daisy,whoopsie daisy,"",2022-12-31 04:57:59 UTC
opt-prod-elderly2,favorite,name,Daisy,whoopsie daisy,"",2022-12-31 05:31:35 UTC
eqc-indiana-150,activity,name,class,bible study lady,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",2022-12-31 17:22:24 UTC
nysofa-greene-0101,favorite,name,fries,our fishermen favorite food is french fries,"",2022-12-31 05:43:38 UTC
eqc-arizona-302,activity,name,party,been working with property management eventually handed back home by removing potential biohazard has been halted at the request of santa went to a party at a frat house early morning hours at about 1:41 a.m. ordering food at a late night food trucks at about 1:56 in the morning and come home at about 1:45 that's about 10 minutes prior to madison and kaylee getting off,Which day is that for?,2022-12-31 00:03:50 UTC
nysofa-nyc-0075,favorite,type,sport,cricket payment,Would you like us to do a stress reduction activity?,2022-12-31 21:45:12 UTC
indy-cali-019,place,name,dinner,i'm back from dinner,"",2022-12-31 00:08:06 UTC
indy-cali-019,activity,name,dinner,i'm back from dinner,"",2022-12-31 00:08:06 UTC
opt-prod-elderly2,favorite,type,flower,whoopsie daisy,"",2022-12-31 04:57:59 UTC
opt-prod-elderly2,favorite,type,flower,whoopsie daisy,"",2022-12-31 05:31:35 UTC
opt-prod-elderly2,favorite,type,flower,tiger lily cute,"",2022-12-31 19:27:08 UTC
ga-virginia-0011,relationship,type,friend,thanks for saying hello to our friends tonight,"",2022-12-31 23:55:08 UTC
nysofa-greene-0101,relationship,type,friend,he'll have his little friend timmy the turtle cheering him on rayford is my favorite grapefruit cake with charred grapefruit curd and a honey swiss meringue,"",2022-12-31 06:08:00 UTC
eqc-indiana-150,relationship,type,sister,my sister said they do everything,Was this answer helpful?,2022-12-31 16:57:19 UTC
indy-cali-019,relationship,type,sister,she said this is her sister she is in the bathroom right now she'll be at in a minute,"<prosody contour=""(0%,+40Hz)  (40%,-30Hz)"">Woopsie daisy! </prosody> I'm having some issues understanding. Could you speak up a bit?",2022-12-31 15:04:25 UTC
indy-cali-019,place,people,sister,she said this is her sister she is in the bathroom right now she'll be at in a minute,"<prosody contour=""(0%,+40Hz)  (40%,-30Hz)"">Woopsie daisy! </prosody> I'm having some issues understanding. Could you speak up a bit?",2022-12-31 15:04:25 UTC
ir-temp-7220022,place,people,"Don,Don",i don't know i don't know i don't know they came and i don't know i got out of the pick me to work there,How did you get the job?,2022-12-31 01:43:03 UTC
nysofa-greene-0101,activity,name,balance,amazing he's finding his balance,"",2022-12-31 05:37:32 UTC
nysofa-greene-0101,activity,name,cooking,baking as a hobby he is baking cookies and his little friend mr mouse is just hoping that a cookie will fall from the table,"",2022-12-31 06:08:36 UTC
nysofa-greene-0101,activity,name,cooking,and then once it sets i'm going to add sweet potato this car takes awhile can you smell them forms places smells like christmas to me,"",2022-12-31 06:33:07 UTC
fd-mass-019,activity,name,cooking,you can go along with the right there were different chicken with it teresa with it here i'm going to add,Are we travelling to one of the cities listed here on my screen?,2022-12-31 17:50:22 UTC
nysofa-greene-0101,activity,name,cooking,i'm doing a grapefruit rosemary cake with rosemary toffee for some crunch and some grapefruit italian meringue something i've never done before,"",2022-12-31 06:10:02 UTC
