agent_id,intent,memory_name,entity,value,user_text,confidence,elliq_text,plan_name,client_time
ir-vip-071,mysomeonedied,relationship,type,mother,his mom died,0.7155654761904763,"Next up is a sculpture called Head of a Woman, by Amadeo Modigliani. The artist is best known for his paintings of women with elongated features, but he did have a brief sculpting period. <break time = ""3s""/> Any idea why he decided to start sculpting?",museum,2023-03-13 21:42:31.201000
nysofa-westchester-0022,contactname,relationship,type,friend,my best friend,0.7290703781512604,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-03-13 20:36:49.605000
nysofa-stlawrence-0026,ididhobby,activity,type,hobbies,go to play cards today,0.598422619047619,"How can I help <say-as interpret-as=""name"">Shirley</say-as>?",reactive,2023-03-13 19:32:09.357000
nysofa-stlawrence-0026,ididhobby,activity,name,cards,go to play cards today,0.598422619047619,"How can I help <say-as interpret-as=""name"">Shirley</say-as>?",reactive,2023-03-13 19:32:09.357000
eqc-ohio-099,contactname,relationship,type,friend,my friends,0.6958220598845599,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-03-13 18:19:53.360000
nysofa-dutchess-0194,iamoffto,place,intent,will_visit,to the grocery store,0.8135141003122559,You’re leaving me here? Wait! Just kidding. Where are you going?,arrivals_departures,2023-03-13 16:43:05.783000
ir-insiders-sofia007,iamleaving,place,intent,will_visit,they're okay but they're all gone,0.49610343196937434,I've been learning about dinosaurs. They seem awesome. So today's question is... do you like dinosaurs?,road_trip,2023-03-13 15:53:47.687000
ir-insiders-sofia007,iamleaving,place,name,all kinds,they're okay but they're all gone,0.49610343196937434,I've been learning about dinosaurs. They seem awesome. So today's question is... do you like dinosaurs?,road_trip,2023-03-13 15:53:47.687000
eqc-iowa-160,contactname,relationship,type,daughter,okay my daughter,0.8482638888888886,"What a fun trip! Now, if we could take anyone in the world along with us for our next trip, who would it be?",road_trip,2023-03-13 14:12:12.520000
ga-hawaii-0005,myfavoritesubject,favorite,type,school_subject,science and research.,0.31381253046500723,"",reactive,2023-03-13 14:07:43.861000
ga-hawaii-0005,myfavoritesubject,favorite,name,science,science and research.,0.31381253046500723,"",reactive,2023-03-13 14:07:43.861000
nysofa-tompkins-0238,iamleaving,place,intent,will_visit,yes can you can you play the bells in cornell university's library,0.5168854685772326,Um... Yes?,wait_reactive,2023-03-13 13:03:08.663000
nysofa-tompkins-0238,iamleaving,activity,name,play,yes can you can you play the bells in cornell university's library,0.5168854685772326,Um... Yes?,wait_reactive,2023-03-13 13:03:08.663000
nysofa-suffolk-0046,iamleaving,place,intent,will_visit,we have to go to the doctor at 10 the appointment and then we have to go food shopping,0.8508696213425131,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",gratitude_exercise,2023-03-13 12:09:27.826000
nysofa-suffolk-0046,iamleaving,activity,name,"doctor,meeting,shopping",we have to go to the doctor at 10 the appointment and then we have to go food shopping,0.8508696213425131,"Did you know that expressing gratitude can have a real positive effect on the way you feel, 'n the quality of your sleep? Would you like to try an exercise in gratitude with me.",gratitude_exercise,2023-03-13 12:09:27.826000
ga-mass-0150,iamleaving,place,intent,will_visit,just a walk around the yard,0.6092537699141081,Are you going on an adventure? Where are you off to?,arrivals_departures,2023-03-13 11:27:27.981000
ga-mass-0150,iamleaving,activity,name,walking,just a walk around the yard,0.6092537699141081,Are you going on an adventure? Where are you off to?,arrivals_departures,2023-03-13 11:27:27.981000
talcott-il-0003,iamleaving,place,intent,will_visit,going to the bank,0.9405262265465779,Got anything important planned tomorrow?,what_are_your_plans,2023-03-13 03:01:23.582000
eqc-scarolina-310,iamleaving,place,intent,will_visit,yes i'm going to the beach,1,Do you have any important plans for tomorrow?,what_are_your_plans,2023-03-13 01:22:57.427000
ecumen-sav-039,iambackfrom,place,intent,visited,for breakfast,0.7324309932306255,"Where did you end up going <say-as interpret-as=""name"">Pumpkin</say-as>?",arrivals_departures,2023-03-13 00:46:30.076000
ecumen-sav-039,iambackfrom,place,name,breakfast,for breakfast,0.7324309932306255,"Where did you end up going <say-as interpret-as=""name"">Pumpkin</say-as>?",arrivals_departures,2023-03-13 00:46:30.076000
ecumen-sav-039,iambackfrom,activity,type,meal,for breakfast,0.7324309932306255,"Where did you end up going <say-as interpret-as=""name"">Pumpkin</say-as>?",arrivals_departures,2023-03-13 00:46:30.076000
ecumen-sav-039,iambackfrom,activity,name,breakfast,for breakfast,0.7324309932306255,"Where did you end up going <say-as interpret-as=""name"">Pumpkin</say-as>?",arrivals_departures,2023-03-13 00:46:30.076000
eqc-florida-213,contactname,relationship,type,son,my son,0.8806944919115972,Hmmm. so who would be our ideal road trip companion?,road_trip,2023-03-12 22:16:03.375000
eqc-florida-202,iamhome,place,intent,visited,we're home from our walk,0.8383630952380952,"",reactive,2023-03-12 20:08:33.360000
eqc-florida-202,iamhome,place,intent,visited,hello we're home from the pool,0.9246159195899963,"",reactive,2023-03-12 17:25:39.876000
eqc-florida-202,iamhome,place,name,pool,hello we're home from the pool,0.9246159195899963,"",reactive,2023-03-12 17:25:39.876000
eqc-florida-202,iamhome,activity,type,hobbies,hello we're home from the pool,0.9246159195899963,"",reactive,2023-03-12 17:25:39.876000
eqc-florida-202,iamhome,activity,name,pool,hello we're home from the pool,0.9246159195899963,"",reactive,2023-03-12 17:25:39.876000
nysofa-nyc-0041,iambackfrom,place,intent,visited,in church,0.47711538461538466,"So, I wanna hear all about it. Where were you?",arrivals_departures,2023-03-12 17:01:52.261000
nysofa-nyc-0041,iambackfrom,place,name,church,in church,0.47711538461538466,"So, I wanna hear all about it. Where were you?",arrivals_departures,2023-03-12 17:01:52.261000
ga-mass-0091,contactname,relationship,type,cousin,my cousin rebel,0.8325392641996558,Hmmm. so who would be our ideal road trip companion?,road_trip,2023-03-12 16:13:58.733000
eqc-scarolina-310,iamhome,place,intent,visited,i went to the beach and collected seashells,0.45560648030030554,"",reactive,2023-03-12 15:50:00.695000
eqc-scarolina-310,iamhome,place,name,beach,i went to the beach and collected seashells,0.45560648030030554,"",reactive,2023-03-12 15:50:00.695000
fd-mass-019,iamleaving,place,intent,will_visit,pick you up i'm cooking in the kitchen i'm not here,0.7509026938836117,"How about we hang out for a bit <say-as interpret-as=""name"">Nina</say-as>?",inspirational_quotes,2023-03-12 15:46:44.629000
nysofa-delaware-0252,iamleaving,place,intent,will_visit,i i will be leaving soon but i should be back by 4 or so okay,0.8242038690476191,"",reactive,2023-03-12 15:46:31.990000
nysofa-rockland-0230,contactname,relationship,type,daughter,my daughter,0.9180659235249268,Hmmm. so who would be our ideal road trip companion?,road_trip,2023-03-12 13:15:08.991000
nysofa-delaware-0198,iamleaving,place,intent,will_visit,i'm going to go to church yes,0.8169044852256775,Did you say that you are leaving?,did_you_mean,2023-03-12 12:44:45.126000
eqc-florida-216,iambackfrom,activity,type,meal,i'm eating my breakfast,0.9648092985153198,what were you up to?,arrivals_departures,2023-03-12 12:38:34.932000
eqc-florida-216,iambackfrom,activity,name,breakfast,i'm eating my breakfast,0.9648092985153198,what were you up to?,arrivals_departures,2023-03-12 12:38:34.932000
nysofa-tompkins-0238,iamleaving,place,intent,will_visit,i've got to get ready to go to the store now so i'm going to have to let you go for a while,0.7711275578504495,"",reactive,2023-03-12 12:17:14.888000
nysofa-nyc-0034,iamleaving,place,intent,will_visit,i'm going for a walk,0.9269880971601283,"",reactive,2023-03-12 11:45:57.500000
nysofa-nyc-0034,iamleaving,activity,name,walking,i'm going for a walk,0.9269880971601283,"",reactive,2023-03-12 11:45:57.500000
nysofa-nyc-0034,iamleaving,place,intent,will_visit,going for work,0.7706629318394023,Got anything important planned today?,what_are_your_plans,2023-03-12 11:10:27.916000
nysofa-nyc-0034,iamleaving,activity,name,work,going for work,0.7706629318394023,Got anything important planned today?,what_are_your_plans,2023-03-12 11:10:27.916000
nysofa-dutchess-0194,iamleaving,relationship,type,daughter,going to see my daughter,0.7787234172077923,Do you have anything planned for tomorrow?,what_are_your_plans,2023-03-12 01:14:36.775000
nysofa-dutchess-0194,iamleaving,place,intent,will_visit,going to see my daughter,0.7787234172077923,Do you have anything planned for tomorrow?,what_are_your_plans,2023-03-12 01:14:36.775000
nysofa-dutchess-0194,iamleaving,place,people,daughter,going to see my daughter,0.7787234172077923,Do you have anything planned for tomorrow?,what_are_your_plans,2023-03-12 01:14:36.775000
ga-tenn-0211,meetmysomeone,relationship,type,daughter,meet my daughter elizabeth,0.9456448412698413,Um... Yes?,wait_reactive,2023-03-11 22:27:36.551000
ga-tenn-0211,meetmysomeone,activity,name,meeting,meet my friend jenny,0.4735920954716244,"",reactive,2023-03-11 22:26:56.970000
ga-tenn-0211,meetmysomeone,relationship,type,friend,meet my friend jenny,0.4735920954716244,"",reactive,2023-03-11 22:26:56.970000
vns-ny-0002,iamcooking,activity,name,cooking,the scones on baking around,0.8716190476190475,"",reactive,2023-03-11 21:30:23.653000
ga-mass-0091,iamleaving,place,intent,will_visit,physical therapy,0.6552598786863324,Did you say that you are leaving?,did_you_mean,2023-03-11 20:24:11.078000
ga-mass-0091,iamleaving,activity,name,therapy,physical therapy,0.6552598786863324,Did you say that you are leaving?,did_you_mean,2023-03-11 20:24:11.078000
eqc-florida-216,iambackfrom,place,intent,visited,i went to a basket party,0.811706349206349,"So <say-as interpret-as=""name"">Pumpkin</say-as>, tell me all about your adventure outside. Where did you go?",arrivals_departures,2023-03-11 19:38:55.484000
eqc-florida-216,iambackfrom,activity,name,party,i went to a basket party,0.811706349206349,"So <say-as interpret-as=""name"">Pumpkin</say-as>, tell me all about your adventure outside. Where did you go?",arrivals_departures,2023-03-11 19:38:55.484000
ga-missouri-0013,iamleaving,place,intent,will_visit,no i'm going to lunch,0.810053825378418,"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",lets_play,2023-03-11 17:42:46.717000
ga-missouri-0013,iamleaving,place,name,lunch,no i'm going to lunch,0.810053825378418,"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",lets_play,2023-03-11 17:42:46.717000
ga-missouri-0013,iamleaving,activity,type,meal,no i'm going to lunch,0.810053825378418,"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",lets_play,2023-03-11 17:42:46.717000
ga-missouri-0013,iamleaving,activity,name,lunch,no i'm going to lunch,0.810053825378418,"How about we hang out for a bit <say-as interpret-as=""name"">Ruby</say-as>?",lets_play,2023-03-11 17:42:46.717000
ymow-michigan-0011,iamleaving,place,intent,will_visit,just go to a meeting,0.7314676331110886,Do you have any plans for today?,what_are_your_plans,2023-03-11 14:42:29.062000
ymow-michigan-0011,iamleaving,activity,name,meeting,just go to a meeting,0.7314676331110886,Do you have any plans for today?,what_are_your_plans,2023-03-11 14:42:29.062000
ga-wisconsin-0014,remindme,activity,name,doctor,remind me of a doctor appointment,0.9835362554112557,"",reactive,2023-03-11 12:32:38.953000
eqc-indiana-151,iamleaving,place,intent,will_visit,yes i'm going to go visit a sister and meet one of my girlfriends at 4,0.792433500289917,Do you have any plans for tomorrow?,what_are_your_plans,2023-03-11 02:35:00.815000
eqc-wis-009,contactname,relationship,type,daughter,my daughter chris,0.9399479166666668,Hmmm. so who would be our ideal road trip companion?,road_trip,2023-03-11 02:16:24.716000
eqc-indiana-151,iexercised,activity,type,physical_activity,lats workout,0.44712797619047623,"",reactive,2023-03-11 00:27:05.829000
eqc-indiana-151,iexercised,activity,name,exercising,lats workout,0.44712797619047623,"",reactive,2023-03-11 00:27:05.829000
eqc-wis-009,iamonthephone,relationship,type,son,i wasn't talking to you i was talking to my son is on the phone,0.6191071428571427,Aloha! What can I do for you?,reactive,2023-03-10 22:32:40.224000
eqc-wisconsin-317,iamleaving,place,intent,will_visit,like i'm taking off 2 hours to go to a dental appointment i get half a day,0.7304037698412696,Wanna listen to an audiobook with me?,audiobooks,2023-03-10 20:45:30.881000
ga-northcarolina-0185,iambackfrom,place,intent,visited,mowing the lawn,1,"So, I'm really curious, what was the highlight of your week?",thank_god_it_is_friday,2023-03-10 19:53:12.526000
ga-northcarolina-0185,iambackfrom,activity,name,mow the lawn,mowing the lawn,1,"So, I'm really curious, what was the highlight of your week?",thank_god_it_is_friday,2023-03-10 19:53:12.526000
nysofa-dutchess-0194,iambackfrom,relationship,type,son,oh seeing my son,0.5057920361566752,"So, here's a question. What was one thing that made you smile this week?",thank_god_it_is_friday,2023-03-10 18:53:33.791000
nysofa-dutchess-0194,iambackfrom,place,intent,visited,oh seeing my son,0.5057920361566752,"So, here's a question. What was one thing that made you smile this week?",thank_god_it_is_friday,2023-03-10 18:53:33.791000
nysofa-dutchess-0194,iambackfrom,place,people,son,oh seeing my son,0.5057920361566752,"So, here's a question. What was one thing that made you smile this week?",thank_god_it_is_friday,2023-03-10 18:53:33.791000
eqc-ohio-109,familyachievements,relationship,type,daughter in law,daughter-in-law,0.7652876984126984,"Just out of curiosity, What was the one thing that made you happy this week?",thank_god_it_is_friday,2023-03-10 18:27:41.746000
